id,puzzle,solution,clues,difficulty
5770,.2....5.75....146...1....8.3..6.2....6..8.79..7.3.......3..6.4.........6..4..79..,826943517537821469491765382349672851265184793178359624713596248952438176684217935,25,0.0
5771,.5...........9654..4..32.19.32.4....6..8.........19....1...4.5...8........9.2..61,957481326321796548846532719132647985694853172785219634213964857468175293579328461,25,0.0
5789,....7....7..421.....86.....5.3..9.......3.17....2..8.9..2..69...5..9..4..1....36.,634978512795421683128653794583719426269834175471265839342186957856397241917542368,25,0.0
5813,9.1..5..4....46.1....2........16.7........2...23...5....23.81...3..196...8.....3.,961735824258946317374281956895162743416573298723894561642358179537419682189627435,25,0.0
5831,......9...4....73...853....4.5.923...6.1....2..9..64.82....7..........6.5..3..8..,653274981942618735178539624415892376867143592329756418284967153731485269596321847,25,0.0
5832,..7..5...2...1...7..93...1.5.6.4...1.1..32.58......7..7..9....4..5....2....2.3...,187495362253618497649327815576849231914732658328561749732956184865174923491283576,25,0.0
5861,..37....1.6...27........39...4......92...4...37...8..91...9..4.....1.285.4...3...,293745861861932754457681392614279538928354176375168429182597643739416285546823917,25,0.0
5865,..5...2......61.986....9.5....9..78.........275..3.6..96.81......7...3.....3...2.,195483267372561498648729153231946785486175932759238641963812574827654319514397826,25,0.0
5895,...47.9.1......2.7...1.9...4..5.......7..8.239...3...451.....8..9....64...27.....,385472961149386257276159438431527896657948123928631574514263789793815642862794315,25,0.0
5904,....9....2..413.......5.34...9...12.3..1..7..84...6..5..6.....21.5..2.......4..5.,534697281268413597917258346679534128352189764841726935496375812185962473723841659,25,0.0
5919,5..1...7..34.9....1.9.46.....16...9.6.5.......7.....212.7.........3...1..9...85..,562183974734592168189746352821637495645921783973854621217465839458379216396218547,25,0.0
5936,..2.4...5...7......5...164.6..5..1..3.8...5.......2.7...4..7......28....219.6...7,982346715461759823753821649627598134398174562145632978834917256576283491219465387,25,0.0
5937,7...........17.....582.....6...9..718...4...2..3....45.8.9....71..32...62...6....,791458263362179458458236719624593871875641932913782645586914327149327586237865194,25,0.0
5946,.....84.2.....29..69.31.......8.952...42...7.7.....1...1....23.573..............1,135798462847652913692314785361879524954261378728543196416985237573126849289437651,25,0.0
5948,...5.1.7....2...9..85.......62...4..3.81.......1..7.6......354......9...1.47.59..,623591874417286395985374621762958413348162759591437268879613542256849137134725986,25,0.0
5959,........4.7...9..21..6..5...1...3.6.....12.98....6...1..2...9...587.4...7..3.8...,965231874873549612124687539419873265536412798287965341342156987658794123791328456,25,0.0
5965,9.............43785...23........8.4...2...8.9......1..4...6...1.9.7...6.13.4..72.,943876512261954378578123694619538247752641839384297156427365981895712463136489725,25,0.0
5969,.6...9.4..5......871.....2.84....213..6...8..9..82.7...2..4...1...3.........87...,368259147452671938719438625845796213276513894931824756627945381184362579593187462,25,0.0
5980,194.2.....5.9..7.6.....8...9...3.8.1.....1...7.8..5.6.4276..1.9..........8.......,194726385853914726276358914965237841342861597718495263427683159539142678681579432,25,0.0
5981,83......5.1.9.5.4.....6......3...81..5...6...7.643.......54...2.9.....78..53.....,839174625612985743547263981423759816951826437786431259168547392394612578275398164,25,0.0
5985,4....7.3....1......6...87..6....5.2.2.79...1.8.......615....64...3.....1....5.2.9,429567138578132964361498752694815327237946815815273496152789643983624571746351289,25,0.0
5987,..3..976....2..4.....57..1...4..7..5..9825...17.....9..81..........3..7.4.....3..,513489762798261453246573819824917635639825147175346298381754926962138574457692381,25,0.0
5989,..4.7..8.1....59.3....1.5....79.6...34.5..67.....84..2........8.1....7..6.....1..,534679281172845963896312547257936814348521679961784352725163498419258736683497125,25,0.0
6011,5......3...9....2.3...6...5..21.7...9.4.2...3.....6.79...4....8.1.....5....58.79.,586214937149753826327968145632197584974825613851346279295471368718639452463582791,25,0.0
6014,.....8.7475....8..4....9......1.2...2...4.3.7...96...2.4..7..9.......7.1..84...5.,312658974759314826486729135567132489291845367834967512145273698923586741678491253,25,0.0
6018,.38.....5....45...1....3...8....7......4...2..9....34.6...2.8.7.5..7.9....4.59.6.,438912675976845132125763489841237596563491728297586341619324857352678914784159263,25,0.0
6022,361...4......9..3.9.5..4681...5.7.....68..312........8.7...2.9..4.........8......,361258479487691235925734681832517964756849312194326758573482196649175823218963547,25,0.0
6029,6....18...3...41.....7.9......4...3.28.....4....12.5..3..5..2....187.4.5.......7.,657231894839654127142789653715468932286395741493127586378546219921873465564912378,25,0.0
6032,5.2.6....9..1.5.......83...........16.5.3...7.8372..46......79..2.........6.4...3,532964178968175234417283659279456381645831927183729546354618792821397465796542813,25,0.0
6047,..19.....7..4....665.8.1....8....651.3..8.......5...4..1..2.48.3......1....3..2..,241963875798452136653871924987234651435186792162597348516729483329648517874315269,25,0.0
6059,1..8..3...78........9.....6.9....2..6.3....9.24..5.73.....1...3..6..8...3..69..5.,162875349478369512539421876897143265653287491241956738925714683716538924384692157,25,0.0
6071,....7.51...8.9.....7..35.6..6....8..4......5..8.4.9.3...6..3...59......1.1..2...9,923674518658291473174835962761352894439187256285469137846913725592746381317528649,25,0.0
6088,..34.7.2..6....17..7..5..983..2....6.1.8.6.........3....53....9..1.4....8....9...,983417625564982173172653498358271946419836257726594381245368719691745832837129564,25,0.0
6106,..83.4....139......5.2...9....645..2....8.45...2.......81.3.6..........3...51.7..,978354261213968547654271398897645132136782459542193876781439625465827913329516784,25,0.0
6126,.9..6.....74.....8..8...96......92.........7.5.16.24.9......1..4.7326...3..4.....,295863714674291358138745962746539281923184576581672439862957143417326895359418627,25,0.0
6139,...87...54.6...2.37.1...4.9...2...........86..9...7.54..2.9......8..23.....73....,329874615486519273751326489865241937147953862293687154632195748578462391914738526,25,0.0
6146,8.9314........9.2.....8......36.........3.17.7..4....24.......5.31...2.7.9.5...3.,829314756614759823357286419143672598962835174785491362476123985531968247298547631,25,0.0
6168,5...19.4.2.4.5.....3.2...599..5...2..4.7.89....1.....5...4....2..8.3..........4..,587319246294657318136284759973561824645728931821943675359476182468132597712895463,25,0.0
6170,....498...1.7....296...5..3.29..31....3......4..6..2..38......5...4....75......8.,735249816814736592962815743629583174173924658458671239386197425291458367547362981,25,0.0
6176,..5.4....1.9...6........134.9..3.25...4.2.8..8.1......563..7.4......6..7....9....,635142789149783625278569134796834251354921876821675493563217948982456317417398562,25,0.0
6178,.6...9.5..5..3.....7......3....587.9...6...4..3..9...87..2..86.4.........1.36.4..,361879254859432176274516983642158739987623541135794628793241865426985317518367492,25,0.0
6181,...5.83....29..........2..77...2...9.5..8..7.1.4.5....32.....4...7....515.14.....,416578392872931465935642187768324519253189674194756238329815746647293851581467923,25,0.0
6182,..9..8..6.3..5.....7...639....8...5.7...4..699..53...2.1......7..2..4......1...2.,549378216631952478278416395124869753753241869986537142415623987862794531397185624,25,0.0
6183,8...1...4....4.6.5.793....1..6..3..........6.198.......3.1...7.........9.1.9.7.86,865219734321748695479365821256893147743521968198674253934186572687452319512937486,25,0.0
6188,2.1....74..6.4..1.8..3..5....4.....1.6...4..57.3...2...9...3......5..12....8...6.,231985674956742318847361592524678931169234785783159246692413857478596123315827469,25,0.0
6191,7.....829.....87....5..3..1.9....6..8.6197........5...4..7.6.5.......18.1..3.....,743651829612948735985273461594832617836197542271465398428716953367529184159384276,25,0.0
6198,....1.94..679..3.....8.5.6.2.....1.6..6.39........7.83....51....95..67...........,528613947167942358349875261273584196486139572951267483634751829895326714712498635,25,0.0
6208,.5..1.9....7..6.8.2...9.7.51.....5...96....1...5.39.........1......6.497.8...4...,658217943947356281213498765174682539396745812825139674469573128532861497781924356,25,0.0
6221,..8.3..41..6.173...3...6..2........485...3.....75.......46..7.8.71.....3.......1.,728935641946217385135486972263798154859143267417562839394651728671824593582379416,25,0.0
6232,.9...532.18...........2.8..5......3..1.94..7.....87..6....9...2728.....9.5.1.....,697815324182634597435729861579261438816943275243587916361498752728356149954172683,25,0.0
6255,9......8.6...19...4.8..365..83.7.....76..53..1.9...7....1.8.42...............6...,927564183635819274418723659583671942276495318149238765351987426764352891892146537,25,0.0
6258,.....4..3589....6..3..7......3746.2...71..3......53..486....5....2......4....8...,716894253589231467234675981953746128647182395128953674861427539372519846495368712,25,0.0
6259,........5...6217...8.....62...5..6..8......5.7.4..6.9.47..1....3......2...6..941.,632897145945621783187453962293548671861972354754136298479215836318764529526389417,25,0.0
6260,..73..5...1.5........41.6..3.2.9...........9..6...8..357..4..32.3.....1.1..7.5...,497386521618529374253417689382694157741253896965178243576841932834962715129735468,25,0.0
6266,9.....432.6.....95....5...14...21..3.....8...6.....2......9....1.78.6...84...3.6.,985167432261384795734952681478621953592438176613579248326795814157846329849213567,25,0.0
6279,.42...8..7.9.6...4.......12..1...52...75.9......4..6.3.....3....84..6.....6.9..4.,542371896719268354863954712431687529627539481958412673295843167184726935376195248,25,0.0
6298,1...9.65.8..42......36...81....645.....1....672.9.....4...7.1.9.9..............6.,172398654865421397943657281319764528584132976726985413458276139697513842231849765,25,0.0
6302,.....54....9.....7.7...481...8.5.3.......9..825.17......6...2....534....48..6....,831725469649813527572694813198456372764239158253178694316987245925341786487562931,25,0.0
6316,.....7..91.5....7..4..831...2.1...48.6.........47.9..25..49.......8.5...6.....8..,236517489185924376749683125327156948961248537854739612518492763473865291692371854,25,0.0
6335,...........45....35..7169....5.7.14.47..6.5.......26..6.9..8.7....2...........48.,796324851124589763583716924965873142472961538318452697639148275847295316251637489,25,0.0
6342,...89...43.61.......2.6.9......7.3.9....1..4.7.3..6.2....7.......1.2..73.4....5..,175892634396154287482367915614278359928513746753946128239785461561429873847631592,25,0.0
6366,..........8..9.7..7..5..2..4...63........4.89..3.196..91..4...33.8....6......5..4,239176458581492736764538291492863175176254389853719642915647823348921567627385914,25,0.0
6376,6....7....2..3..5.7......3...81.6..2....8.3655........84....27..1.......97...5..8,683517924124639857759428136438156792291784365567293481845961273316872549972345618,25,0.0
6381,..24.91..3..1.6....49.......3.561....8.....3.2....4.1...6...27.....7..59..5......,672459183358126497149783562934561728581297634267834915896345271413672859725918346,25,0.0
6383,..5........2..8.646.....9..16...32...5.........8....95...1.....7.1.9468.2..3....9,845926731912738564673415928169853247357249816428671395596182473731594682284367159,25,0.0
6384,.7.5...942....9....1.67........5.14..37............2...4....613....4.....63.9..75,376521894285439761419678352628953147137264589594817236942785613751346928863192475,25,0.0
6389,.738.....2.1.7.3....9..2.1..8..4...6.....95..9.451.8....2..3..1.1.............9..,673851249251974368849632715385247196167389524924516873592763481718495632436128957,25,0.0
6393,...5.8.9.3....6......9..38....1...455.73.9....4.7...........6...6...4.1.495.....8,271538496389476521654921387936182745517349862842765139123897654768254913495613278,25,0.0
6396,8..5....4.9..........736.1......5.2..7.6..5..5....9..39..8..27.2..........71.3.8.,816592734793418652425736819169385427372641598584279163931854276258967341647123985,25,0.0
6402,...3.9.5...2...8....5.18.627.....93.234.5......6........8....4..6.4....9.....5..8,687329154312564897945718362751842936234956781896173425128697543563481279479235618,25,0.0
6408,49...7.5..2..35..7.......42984......6............5..9...5.9362.....6...3..3...4..,498217356126435987537986142984321765652749831371658294745193628219864573863572419,25,0.0
6412,4..3.7....73......5..........56..1..19..4..878......3....92...6...1.4.2..2..6...8,489357261273816594561492873735689142192543687846271935317928456658134729924765318,25,0.0
6423,4.......69..6..8......1...338.7.4.1..1..65.98.7.1.........2.5.1............9.6.3.,437859126921643857865217943386794215214365798579182364693428571742531689158976432,25,0.0
6428,.3.178...6........5.8..94......3.7.5.29..713....8..62.1.2....9...............5.7.,234178956691524387578369412816932745429657138357841629142786593785493261963215874,25,0.0
6431,....5426...497...5......8..75...6..3..1....5......7.1...8..5..23..26.....7..8....,187354269264978135593621874759816423831492657426537918618745392345269781972183546,25,0.0
6433,.4......5..6...3....8.9.24.......4.2.3..681..28...57....51...3.4...2......3.8....,342816975976452318518397246659731482734268159281945763825179634467523891193684527,25,0.0
